455,-83
493,-81
465,-81
484,-80
953,-81
508,-77
450,-79
483,-77
484,-75
478,-78
482,-85
476,-76
479,-77
